"KRONOS_BADGE_NUMBER","EMPLOYEE_ID","BOROUGH_NAME","DEPARTMENT_NAME","WORK_LOC_ID","LOCATION_NAME","NYC_TITLE"
4088,475690,BRONX,Bronx Property Management Department,"0313",Eastchester Gardens,Housing Manager
4187,475768,MANHATTAN,Manhattan Property Management Department,"0204",Vladeck Houses,Maintenance Worker
4168,475754,BROOKLYN,Brooklyn Property Management Department,"0205",Kingsborough,Maintenance Worker
3860,475504,MANHATTAN,Manhattan Property Management Department,"0014",Manhattan Borough Management,Secretary
3862,475505,MANHATTAN,Manhattan Property Management Department,"0201",Harlem River Consolidation,Assistant Resident Buildings Superintendent
3886,475532,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Secretary
3922,475557,MANHATTAN,Manhattan Property Management Department,"0221",LaGuardia Houses,Housing Assistant
3949,475577,BRONX,Bronx Property Management Department,"0533",Bronx River Houses,Housing Manager
3997,475611,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Housing Manager
4046,475645,BRONX,Bronx Property Management Department,"0570",Mill Brook Houses,Assistant Resident Buildings Superintendent
4054,265406,BRONX,Bronx Property Management Department,"0239",Morris Houses,Maintenance Worker
4066,475661,BRONX,Bronx Property Management Department,"0244",Mott Haven,Resident Buildings Superintendent
4070,67067,QUEENS,Queens-SI Property Mgmt Dept,"0843",Queensbridge South,Secretary
4072,475667,BROOKLYN,Brooklyn Property Management Department,"0272",Wyckoff Gardens,Maintenance Worker
4113,475718,MANHATTAN,Manhattan Property Management Department,"0405",Manhattan Neighborhood 05,Supervisor Plasterer
4171,475755,BRONX,Bronx Property Management Department,"0431",Castle Hill Houses,Supervisor of Housing Caretakers
4264,475829,BROOKLYN,Brooklyn Property Management Department,"0392",Brooklyn Neighborhood 02,Carpenter
4341,475885,MANHATTAN,Manhattan Property Management Department,"0401",Manhattan Neighborhood 01,Supervisor Bricklayer
4275,475838,BRONX,Bronx Property Management Department,"0368",Sedgwick,Supervising Housing Groundskeeper
4325,475874,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,Electrician
4365,475903,MANHATTAN,Manhattan Property Management Department,"0511",Wald Houses,Caretaker
4380,475921,MANHATTAN,Manhattan Property Management Department,"0402",Manhattan Neighborhood 02,Plasterer
4385,475923,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Housing Assistant
4392,326956,BROOKLYN,Brooklyn Property Management Department,"0411",Brooklyn Neighborhood 09,Plumber
4395,475934,BROOKLYN,Brooklyn Property Management Department,"0212",Breukelen,Maintenance Worker
4404,475944,MANHATTAN,Manhattan Property Management Department,"0204",Vladeck Houses,Caretaker
4406,475945,MANHATTAN,Manhattan Property Management Department,"0387",Wise Towers Group,Housing Assistant
4547,235332,BROOKLYN,Brooklyn Property Management Department,"0247",Lafayette Gardens,Secretary
4575,476080,MANHATTAN,Manhattan Property Management Department,"0317",Rangel Houses,Housing Manager
4758,476212,MANHATTAN,Manhattan Property Management Department,"0406",Manhattan Neighborhood 06,Plasterer
4274,475837,BRONX,Bronx Property Management Department,"0579",Gun Hill Houses,Caretaker
4388,475925,MANHATTAN,Manhattan Property Management Department,"0451",Chelsea Addition-Elliott,Assistant Housing Manager
4323,475873,BROOKLYN,Brooklyn Property Management Department,"0532",Farragut Houses,City Attendant
4350,475891,MANHATTAN,Manhattan Property Management Department,"0238",Lehman Village,Maintenance Worker
4409,475950,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0315",South Beach,Resident Buildings Superintendent
4504,476021,BROOKLYN,Brooklyn Property Management Department,"0353",Borinquen Plaza,Maintenance Worker
4552,476066,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Caretaker
4565,476074,QUEENS,Queens-SI Property Mgmt Dept,"0379",QN/SI Neighborhood 04,Electrician
4584,71029,MANHATTAN,Manhattan Property Management Department,"0405",Manhattan Neighborhood 05,Administrative Housing Manager
4585,476086,MANHATTAN,Manhattan Property Management Department,"0401",Manhattan Neighborhood 01,Supervisor Painter
4588,476092,MANHATTAN,Manhattan Property Management Department,"0402",Manhattan Neighborhood 02,Plumber
4761,342384,BROOKLYN,Brooklyn Property Management Department,"0582",O'Dwyer Gardens Consolidation,Resident Buildings Superintendent
4765,476215,BROOKLYN,Brooklyn Property Management Department,"0314",Sheepshead-Nostrand,Supervisor of Housing Caretakers
4808,472964,BRONX,Bronx Property Management Department,"0523",Melrose,Caretaker
4811,476276,BRONX,Bronx Property Management Department,"0579",Gun Hill Houses,Assistant Resident Buildings Superintendent
4897,476337,BRONX,Bronx Property Management Department,"0586",Pelham Parkway Houses,Housing Assistant
4770,476222,BRONX,Bronx Property Management Department,"0239",Morris Houses,Supervising Housing Groundskeeper
4952,476378,BROOKLYN,Brooklyn Property Management Department,"0223",Cooper Park,Caretaker
4961,476386,QUEENS,Queens-SI Property Mgmt Dept,"0525",Redfern,Resident Buildings Superintendent
4962,476388,MANHATTAN,Manhattan Property Management Department,"0260",Polo Grounds Towers,Maintenance Worker
4963,476389,MANHATTAN,Manhattan Property Management Department,"0513",Lincoln Houses,Caretaker
5025,476445,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0587",Berry,Housing Manager
5198,269493,BRONX,Bronx Property Management Department,"0753",Union Avenue Consolidated,Chief Caretaker
5173,476561,BROOKLYN,Brooklyn Property Management Department,"0205",Kingsborough,Caretaker
5418,476730,MANHATTAN,Manhattan Property Management Department,"0232",Grant Houses,Supervisor of Housing Caretakers
5427,476739,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,Plasterer
4954,476379,BRONX,Bronx Property Management Department,"0229",Highbridge Gardens,Resident Buildings Superintendent
5615,476900,BROOKLYN,Brooklyn Property Management Department,"0285",Woodson Houses,Resident Buildings Superintendent
4955,476380,BROOKLYN,Brooklyn Property Management Department,"0397",Brooklyn Neighborhood 07,Plasterer
4968,476395,MANHATTAN,Manhattan Property Management Department,"0405",Manhattan Neighborhood 05,Caretaker
4969,476396,BROOKLYN,Brooklyn Property Management Department,"0381",Garvey-Prospect Plaza,Supervisor of Housing Caretakers
5010,182074,BROOKLYN,Brooklyn Property Management Department,"0532",Farragut Houses,Maintenance Worker
5026,476446,MANHATTAN,Manhattan Property Management Department,"0219",Jefferson Houses,Maintenance Worker
5160,476548,MANHATTAN,Manhattan Property Management Department,"0224",Wagner Houses,Assistant Resident Buildings Superintendent
5028,476449,MANHATTAN,Manhattan Property Management Department,"0402",Manhattan Neighborhood 02,Plumber
5143,476532,QUEENS,Queens-SI Property Mgmt Dept,"0226",Hammel-Carleton Manor,Supervisor of Housing Caretakers
5164,476553,BRONX,Bronx Property Management Department,"0368",Sedgwick,Chief Caretaker
5167,476555,BRONX,Bronx Property Management Department,"0586",Pelham Parkway Houses,Caretaker
5197,476578,QUEENS,Queens-SI Property Mgmt Dept,"0316",Woodside,Secretary
5224,476600,BROOKLYN,Brooklyn Property Management Department,"0410",Brooklyn Neighborhood 08,Caretaker
5238,476609,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0583",Todt Hill,Supervisor of Housing Caretakers
5252,476618,QUEENS,Queens-SI Property Mgmt Dept,"0378",QN/SI Neighborhood 03,Painter
5434,476747,MANHATTAN,Manhattan Property Management Department,"0555",Lower East Side Consolidation,Caretaker
5437,476751,QUEENS,Queens-SI Property Mgmt Dept,"0290",Latimer Gardens Consolidation,Supervisor of Housing Caretakers
5624,476908,BROOKLYN,Brooklyn Property Management Department,"0491",Brooklyn Floating Staff,Plumber
5636,476921,BROOKLYN,Brooklyn Property Management Department,"0278",Surfside Gardens Consolidation,Assistant Resident Buildings Superintendent
5643,476926,BRONX,Bronx Property Management Department,"0382",Bronx Neighborhood 02,Caretaker
5673,476952,MANHATTAN,Manhattan Property Management Department,"0387",Wise Towers Group,Assistant Resident Buildings Superintendent
5694,476980,BRONX,Bronx Property Management Department,"0523",Melrose,Secretary
5702,476988,BRONX,Bronx Property Management Department,"0580",Parkside,Assistant Resident Buildings Superintendent
5703,476989,QUEENS,Queens-SI Property Mgmt Dept,"0376",QN/SI Neighborhood 02,Bricklayer
5809,477059,BROOKLYN,Brooklyn Property Management Department,"0394",Brooklyn Neighborhood 04,Electrician
5707,480908,BRONX,Bronx Property Management Department,"0753",Union Avenue Consolidated,Caretaker
5837,477076,BRONX,Bronx Property Management Department,"0382",Bronx Neighborhood 02,Plasterer
5848,477086,MANHATTAN,Manhattan Property Management Department,"0408",Manhattan Neighborhood 08,Administrative Housing Superintendent
5882,477123,QUEENS,Queens-SI Property Mgmt Dept,"0374",QN/SI Neighborhood 01,Housing Exterminator
5896,477128,BRONX,Bronx Property Management Department,"0313",Eastchester Gardens,Assistant Housing Manager
5477,476792,QUEENS,Queens-SI Property Mgmt Dept,"0374",QN/SI Neighborhood 01,Electrician
5640,476922,BROOKLYN,Brooklyn Property Management Department,"0285",Woodson Houses,Caretaker
5646,476931,MANHATTAN,Manhattan Property Management Department,"0569",Douglass Houses,Resident Buildings Superintendent
5657,476940,QUEENS,Queens-SI Property Mgmt Dept,"0282",Beach 41st St-Oceanside Consolidation,Caretaker
5808,477057,BRONX,Bronx Property Management Department,"0506",Sack Wern-Clason Point Gardens,Caretaker
6054,477250,BROOKLYN,Brooklyn Property Management Department,"0247",Lafayette Gardens,Assistant Resident Buildings Superintendent
5899,477134,QUEENS,Queens-SI Property Mgmt Dept,"0369",Ravenswood,Assistant Housing Manager
6074,477263,MANHATTAN,Manhattan Property Management Department,"0408",Manhattan Neighborhood 08,Caretaker
6170,477327,BROOKLYN,Brooklyn Property Management Department,"0391",Brooklyn Neighborhood 01,Plumber
6220,477360,BROOKLYN,Brooklyn Property Management Department,"0393",Brooklyn Neighborhood 03,Plumber's Helper
6231,477374,BROOKLYN,Brooklyn Property Management Department,"0288",Carey Gardens Consolidation,Housing Assistant
6349,477458,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0209",West Brighton-Markham,Housing Manager
6493,477567,MANHATTAN,Manhattan Property Management Department,"0409",Manhattan Neighborhood 09,Supervisor Painter
6495,477569,BROOKLYN,Brooklyn Property Management Department,"0391",Brooklyn Neighborhood 01,Housing Exterminator
6352,477460,QUEENS,Queens-SI Property Mgmt Dept,"0206",South Jamaica,Housing Assistant
6344,477455,BRONX,Bronx Property Management Department,"0535",Forest Consolidation,Assistant Resident Buildings Superintendent
6353,477462,BROOKLYN,Brooklyn Property Management Department,"0247",Lafayette Gardens,Supervisor of Housing Caretakers
6412,477508,QUEENS,Queens-SI Property Mgmt Dept,"0369",Ravenswood,Assistant Resident Buildings Superintendent
6521,477592,BROOKLYN,Brooklyn Property Management Department,"0314",Sheepshead-Nostrand,Assistant Housing Manager
6547,477610,MANHATTAN,Manhattan Property Management Department,"0407",Manhattan Neighborhood 07,Plasterer
6726,477755,MANHATTAN,Manhattan Property Management Department,"0215",Baruch,Caretaker
6584,374564,MANHATTAN,Manhattan Property Management Department,"0408",Manhattan Neighborhood 08,Electrician
6852,477843,BROOKLYN,Brooklyn Property Management Department,"0396",Brooklyn Neighborhood 06,Administrative Housing Manager
6884,477873,QUEENS,Queens-SI Property Mgmt Dept,"0379",QN/SI Neighborhood 04,Painter
6932,477913,QUEENS,Queens-SI Property Mgmt Dept,"0206",South Jamaica,Maintenance Worker
6523,477594,BRONX,Bronx Property Management Department,"0214",Edenwald,Caretaker
7113,478050,BRONX,Bronx Property Management Department,"0229",Highbridge Gardens,Caretaker
7151,478081,MANHATTAN,Manhattan Property Management Department,"0401",Manhattan Neighborhood 01,Supervisor Electrician
6516,477587,MANHATTAN,Manhattan Property Management Department,"0210",Riis Houses,Assistant Resident Buildings Superintendent
6540,477605,BRONX,Bronx Property Management Department,"0214",Edenwald,Assistant Housing Manager
6556,477618,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Supervisor Painter
6659,477686,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Supervisor Plasterer
6667,477695,MANHATTAN,Manhattan Property Management Department,"0245",Clinton Houses,Supervisor of Housing Caretakers
6700,477722,BRONX,Bronx Property Management Department,"0750",Claremont Rehab Consolidated,Chief Caretaker
6672,477697,BROOKLYN,Brooklyn Property Management Department,"0395",Brooklyn Neighborhood 05,Electrician
6737,477762,QUEENS,Queens-SI Property Mgmt Dept,"0374",QN/SI Neighborhood 01,Carpenter
6885,477875,BROOKLYN,Brooklyn Property Management Department,"0509",Whitman Houses,Assistant Resident Buildings Superintendent
6886,477876,BRONX,Bronx Property Management Department,"0523",Melrose,Resident Buildings Superintendent
6894,477885,MANHATTAN,Manhattan Property Management Department,"0261",Taft Houses,Housing Manager
7167,478095,MANHATTAN,Manhattan Property Management Department,"0373",Dyckman Houses,Caretaker
7169,478097,BRONX,Bronx Property Management Department,"0489",Bronx Floating Staff,Plasterer
7291,478184,BRONX,Bronx Property Management Department,"0248",Adams Houses,Supervisor of Housing Caretakers
7348,478238,BROOKLYN,Brooklyn Property Management Department,"0353",Borinquen Plaza,Housing Manager
7506,478370,STATEN ISLAND,Queens-SI Property Mgmt Dept,"0315",South Beach,Housing Manager
7379,478270,BRONX,Bronx Property Management Department,"0239",Morris Houses,Maintenance Worker
7390,478283,QUEENS,Queens-SI Property Mgmt Dept,"0282",Beach 41st St-Oceanside Consolidation,Housing Manager
7499,478362,QUEENS,Queens-SI Property Mgmt Dept,"0379",QN/SI Neighborhood 04,Plasterer
7528,478388,BRONX,Bronx Property Management Department,"0248",Adams Houses,Supervising Housing Groundskeeper
7547,478404,MANHATTAN,Manhattan Property Management Department,"0317",Rangel Houses,Maintenance Worker
7549,478406,MANHATTAN,Manhattan Property Management Department,"0531",Smith Houses,Caretaker
7565,478422,QUEENS,Queens-SI Property Mgmt Dept,"0525",Redfern,Maintenance Worker
7774,478580,MANHATTAN,Manhattan Property Management Department,"0516",Johnson,Assistant Housing Manager
7785,260072,BRONX,Bronx Property Management Department,"0380",Bronx Neighborhood 01,Carpenter
7857,478652,BROOKLYN,Brooklyn Property Management Department,"0353",Borinquen Plaza,City Attendant
6925,477906,BROOKLYN,Brooklyn Property Management Department,"0532",Farragut Houses,Caretaker
7010,477971,BRONX,Bronx Property Management Department,"0537",Soundview,Caretaker
7095,478036,MANHATTAN,Manhattan Property Management Department,"0373",Dyckman Houses,Housing Manager
7147,478080,MANHATTAN,Manhattan Property Management Department,"0406",Manhattan Neighborhood 06,Plasterer
7138,478069,MANHATTAN,Manhattan Property Management Department,"0404",Manhattan Neighborhood 04,Supervisor Painter
7143,478076,BRONX,Bronx Property Management Department,"0222",Justice Sonia Sotomayor Houses,Assistant Resident Buildings Superintendent
7159,478087,MANHATTAN,Manhattan Property Management Department,"0201",Harlem River Consolidation,Caretaker
7164,478092,QUEENS,Queens-SI Property Mgmt Dept,"0378",QN/SI Neighborhood 03,Plasterer
